,id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year,brand
647,63873,False,Tehran,Sunday 11AM,یک ماه کار کرده بدون خط و خش با گارانتی هندزفری آکبند گوشی سالم از هر نظر,2,,mobile,1500000,سامسونگ گلکسی اس ۶ گلد,,,SAMSUNG
648,63906,True,Ahvaz,Friday 10AM,"گوشی j7 مشکی 2016 در حد آگ  
فقط کمتر از دو ماه است دستم گرفتم 
معاوضه با گوشی اپل 5s یا 5 تمیز",0,,mobile,750000,گوشی J7سامسونگ جهت تعویض,,,SAMSUNG
649,64125,True,Tehran,Thursday 04AM,"گلگسى اس ٤ مینى 
٨ گیگابایت حافظه داخلى
دوربین ٨ مگاپیکسل 
دو سیم کارت
هندزفرى دارد 
شارژر هم دارد
معاوضه هم ميكنم",4,,mobile,410000,سامسونگ اس ٤ مینی,,,SAMSUNG
650,64318,True,Ahvaz,Saturday 10AM,گوشی استری باوسایل کامل ودوربین هشت مگاپیکسل وجلوپنج مگاپیکسل وحافظه  16گیگابایت وچهارهسته ای تک سیم هست تعمیرنرفته فقط یکمی زیوارش رنگ پریدگی داره باتریش حرف نداره شارژخالی نمی کنه بامشتری کنارمیام متشکرازسایت دیوار,2,,mobile,370000,اس تری,,,SAMSUNG
651,64421,True,Mashhad,Monday 03PM,گوشی رنگ سفید تریجی دوربین ١٣ تمیز وسالم قصدم فروشه ولی معاوضه ام میکنم,0,,mobile,320000,sony tx,,,SONY
652,64464,True,Tabriz,Tuesday 08AM,لوازم جانبی آکبند خیلی تمیز بدون خش یک سال کار کرد .,2,,mobile,130000,سامسونگ گلگسی استار بدون خش,,,SAMSUNG
653,64579,True,Tehran,Tuesday 09PM,"سلام ,2هفتس برا مادرم گرفتم 
شارژر و هندفری هنوز استفاده نشده 
بدون خط و خش",3,,mobile,600000,گلکسی j7,,,SAMSUNG
654,64616,True,Shiraz,Saturday 10AM,"گوشی نوکیاx3اصل  تازه خریدم نونو هنوز شارژ اولیه نشده
لطفا فقط پیام بدید",0,,mobile,80000,گوشی  نوکیاx3,,,NOKIA
655,64705,True,Mashhad,Monday 09PM,گوشی بسیار تمیز وسالم دو ماه هست که خریدم لطفا خریدار واقعی زنگ بزنه قیمت رو خوب گفتم,0,,mobile,750000,گوشی موبایل سونی z2,,,SONY
656,64717,True,Tehran,Sunday 08AM,"نونو
قیمتشم خیلی خوب گذاشتم به مشتری واقعی هم تخفیف میدم",1,,mobile,500000,HTC desire 626 4G,,,HTC
657,65011,True,Tabriz,Monday 03PM,سالمه سالم هست به خریدارواقعی تخفیف هم داده میشودباوسایل تکمیل,3,,mobile,690000,گالکسیj7(4g)@,,,SAMSUNG
658,65165,False,Mashhad,Wednesday 10AM,گوشی جی 5 نو نو سه ماه خریدم سالم سالم شارژر اصلی رنگGold از این قیمت پایینتر نمیدم لطفا چونه نزنید فقط خریدار واقعی,0,,mobile,430000,گوشی جی 5(3g),,,SAMSUNG
659,65280,True,Tehran,Saturday 06AM,"گوشی سامسونگ Galaxy J5 دارای دوربین اصلی ۱۳ مگاپیکسلی و دوربین سلفی ۵ مگاپیکسلی با فلش سلف
گوشی کاملا سالم و دارای گارانتی است.
قاب اوریجینال iface هم داره که روی گوشی میدمش",0,,mobile,590000,گلکسی جی۵ با قاب آی فیس اوریجینال,,,SAMSUNG
660,65302,False,Kermanshah,Sunday 05AM,یک هفته کار کرد ۱۸ ماه گارانتی معاوضه هم میکنم .میفروشم .ممنون از سایت دیوار,0,,mobile,-1,هانر فور سی,,,HUAWEI
661,65309,True,Shiraz,Saturday 02PM,"درود
گلکسی نوت ۴ گلد ۴جی
کاملا سالم چندتا خش کوچیک دارد
قیمت ۹۸۰تومان",0,,mobile,980000,گلکسی نوت ۴ گلد,,,SAMSUNG
662,65352,True,Tehran,Friday 11AM,فقط برای تست باز شده استفاده نشده,1,,mobile,3100000,ایفون۷ مشکی مات ۱۲۸ گیگ iphone7,,,APPLE
663,65374,True,Karaj,Wednesday 04AM,گوشی سالم و بدون ایراد,0,,mobile,1000000,Iphone 5s 16 Gb,,,APPLE
664,65552,True,Mashhad,Wednesday 03PM,"سلام.
یک a$NUMدارم قیمت فروش750
وتعویض فقط با ایفون6 گری 16g سالم و کم کار سرشم میدم توافقی
گوشیمو 3 ماه خریدم و بسیار سالم ظاهرشم یه نقطه نداره برنامه سنگینم روش نصب نشده موردی بود فقط پیام اگه خوب بود خودم زنگ میزنم 
ممنون",2,,mobile,-1,فروش یا معاوضه,,,SAMSUNG
665,65677,False,Tehran,Thursday 10AM,گوشی ۱ ماه پیش خریداری شده و رنگ گوشی سفید و سالم است,0,,mobile,1350000,گوشی سامسونگ گلکسی A8,,,SAMSUNG
666,65816,False,Tabriz,Monday 05PM,"سال گذشته خریدم. ولی استفاده نشده 
بدون خط و خش.. سلفون پشتشم هنوز روشه 
اندروید$NUMقابل ارتقاء به 6 و 4g هستش 
خلاصه در حد نو. تخفیف پای معامله",2,,mobile,650000,sony T2 ultra,,,SONY
667,65833,True,Mashhad,Saturday 04PM,"فقط به صورت یک جا 
هیچ اطلاعاتی ازشون ندارم 
شاید درس بشه و شاید درست نشه  یکی از سونی ارکسون ها سالمه فقط باطری میخواد و باید فلش بشه 
وسایل هیچی ندارن 
فقط پیام بدید",1,,mobile,120000,تعدادی گوشی خراب,,,NOKIA
668,65878,True,Tehran,Sunday 06PM,"گوشی سالمه بدون ایراد.باکارتن ولوازم جانبی.بعلت خرید گوشی جدید میفروشمش
لطفاتماس ساعت ۱۵به بعدباشه چون سربازم.اسم پاسخگو هستم",1,,mobile,220000,y320,,,HUAWEI
669,65932,False,Kermanshah,Friday 02PM,ساخت آمریکا بسیارسالم فاقدوسایل ولی تضمینی درب منزل تحویل میدم,0,,mobile,380000,گوشی بلک بری z30,,,BLACKBERRY
670,66028,True,Mashhad,Wednesday 11AM,"رنگ مشکی مات ١٢٨ گیگ خود اک همراه گارد و گلس جنس عالی.لوازم کامل
تعویض فقط با ایفون ٧ جت بلک و ایفون ٧ ٣٢",2,,mobile,2930000,iphone 7 black 128,,,APPLE
671,66140,True,Karaj,Wednesday 10AM,سالم جعبه لوازم کامل ال ال ای اصلی 16کیگ رنگ گلد تعویض ندارم,3,,mobile,850000,ایفون5s,,,APPLE
672,66231,True,Shiraz,Sunday 09AM,"بسیار تمیز و سالم
بدون تعمیر
با لوازم جانبی اصلی
جهت فروش یا معاوضه با گوشی همرده...",3,,mobile,580000,آیفون ۵سی ۱۶,,,APPLE
673,66364,False,Ahvaz,Sunday 11AM,"Note 2 16G$NUM
Note4 32G$NUM
Note3 32G$NUM
S4 32G 4G$NUM
Iphone 5s 64G$NUM
گوشی ها در حد آک(خوزستان-امیدیه)
$NUM",3,,web,550000,فروش گوشی سامسونگ و آیفون 5S,,,APPLE
674,66450,False,Mashhad,Sunday 08PM,گوشی آیفونs6 رنگ خاکستری هنوز یکروز نمیشه خریدم نمیخوامش به دلایلی میخوام بفروشم لطفا خریدار واقعی تماس بگیره,0,,mobile,2630000,آیفون6s,,,APPLE
675,66853,True,Shiraz,Friday 08AM,"بسیار تمیز و سالم در حد نو با کارکرد یک ماه
مدل ۳۲گیگ رم۴ تک سیم۴جی
کیفیت بسیار عااالی
جهت معاوضه با گوشی های همرده بالاتر یا پایین تر
قیمت فروش و معاوضه ۱۶۵۰",3,,mobile,-1,معاوضه htc 10,,,HTC
676,67078,False,Tehran,Saturday 02PM,گوشی سالمه تا حالا باز نشده معاوضه ام دارم با s6 یا نوت.فقط پیام جواب نمیده  تماس بگیرید.ممنون,4,,mobile,750000,اپل  16گیگ5s,,,APPLE
677,67280,True,Tehran,Monday 04AM,گوشییی در حد نو نو به دلیل ....میفوروشم خریدم گلس انداختم میفوروشم ثواب کردم  ی تخفیفه جزعی سر معامله میدم,4,,mobile,1250000,s6 سامسونگ,,,SAMSUNG
678,67300,False,Tehran,Tuesday 09AM,Iphone 6 s,2,,web,1600000,ایفون 6s.   16,,,APPLE
679,67312,False,Ahvaz,Friday 10PM,"سلام.
گوشی سامسونگ اس4مدل9505وچهارهسته میباشد که به هیچ عنوان داغ نمیشود اندروید5.1 1
وبا اینترنت4جی خیلی تمیز دوربینش که معروفه و بدون حتی یکبار تعمیر.
تخفیف جزئی پایه معامله.
ممنون از مدیریت دیوار",0,,mobile,550000,سامسونگs4مدل9505اینترنت4جی,,,SAMSUNG
680,67352,True,Tehran,Saturday 02PM,"در حد نو
فوری",5,,web,790000,Iphone 5s,,,APPLE
681,67385,False,Karaj,Sunday 03PM,در حد نو کاملا سالم بدون خطو خش,0,,mobile,550000,سامسونگ s4,,,SAMSUNG
682,67413,True,Tabriz,Monday 06AM,"سلام گوشی پشت چرم به رنگ زرشکی ،دوربین 16 , سلفی 8 ، داخلی 32 گیگ، خط و خش خیلی جزئی ، ۴ جی ، تک سیم 
بقیه مشخصات رو میتونید از نت بخونید
فقط ال سی دی گوشی توسط نمایندگی مجاز الجی در تهران تعویض شده ، معاوضه با گوشی های هم رده",0,,mobile,800000,الجی G4  معاوضه فقط,,,LG
683,67591,False,Kermanshah,Thursday 04PM,"فروش ویژه یک عدد گوشی سامسونگ تاشو 
گوشی تمیزیه اصلا زیاد کار نکرده کارتن هم داره خلاصه گوشی خوبیه
جهت خرید از طریق تلگرام پیام دهید",0,,mobile,-1,گوشی سامسونگ تاشو,,,SAMSUNG
684,67621,True,Mashhad,Friday 06AM,یکماه کارکرده.چکی قبول میکنم.خریدارواقعی تماس بگیرد.ناظرمحترم آگهی تکراری نیست.,3,,mobile,850000,گوشی p8درحدنوباتخفیف,,,HUAWEI
685,67716,True,Mashhad,Wednesday 06AM,"ال جی spirit تمیز و سالم 4جی 
قیمت رو خیلی پایین زدم تخفیف جزئی پایه معامله
ممنون از بچه های دیوار",2,,mobile,390000,ال جی spirit تمیز و سالم4جی,,,LG
686,67854,True,Isfahan,Tuesday 10AM,"6پلاس128g
رنگ خاکستری
بدون هیچ ضربه خوردگی و خط وخش سالم سالم
قیمت$NUM
بقیه قیمت ها تو سایت ببینین و در صورت خریدار بودن تماس بگیرید",0,,mobile,1950000,اپل٦ پلاس,,,APPLE
687,68120,True,Tehran,Sunday 04PM,"گوشی huawei Y511 در حدنو با گلس + قاب ژله ای 
با جعبه و لوازم کامل
 فوری",4,,web,180000,گوشی huawei Y511 در حد,,,HUAWEI
688,68150,True,Tehran,Thursday 02PM,همراه با قاب گلس و لوازم,4,,mobile,1350000,گوشى ایفون ٦ در حد,,,APPLE
689,68172,True,Isfahan,Tuesday 11AM,"سالم
در حد نو
ضد آب
اندروید4.4
به خاطر تک سیمکارته بودن میخوام بفروشم",2,,web,-1,فروش گوشی سونی SONY ST27 XPERIAGO,,,SONY
690,68272,True,Mashhad,Saturday 04PM,"عالی تمیز بدون خش
دوربین ۵
۳ جی 
اندروید ۴.۴",2,,mobile,90000,سامسونگ پوکت,,,SAMSUNG
691,68290,True,Mashhad,Tuesday 08PM,تخفیف پای معامله .باتمام تعلاقات گوشی,0,,mobile,130000,گوشی هواوی وای٣٠٠,,,HUAWEI
692,68330,True,Isfahan,Tuesday 12PM,"گوشی عالی بدون مشکل و تمیز 
به همراه دو عدد گارد،کارتن و همه وسایل کامل 
مشخصات:
دوربین اصلی ۸ 
سلفی ۵ 
رم ۱ گیگ 
حافظه داخلی ۴ گیگ 
مموری تا ۶۴ گیگ 
فرکانس ۱.۲ گیگاهرتز 
سیستم عامل ۴.۲.۲",2,,mobile,260000,اچ تی سی دیزایر ۵۰۰,,,HTC
693,68527,True,Shiraz,Saturday 05PM,گلکسی وین در حد نو بدون تعمیر شدگی و هنگ کردن.به عنوان گوشی دومم بوده همیشه خاموش بوده.یدونه آی فیس،یدونه بک کاور و ضد خش صفحه هم داره.کارتن وشارژر هم داره.تخفیف کوچک فقط پای معامله.با وین های دیگه فرق داره انگار دارین گوشی سری اولی نو میخرین,5,,mobile,275000,سامسونگ گلکسی وین سالم و پرسرعت,,,SAMSUNG
694,68639,False,Tehran,Thursday 04PM,یک ماه کارکرد حتی اپل آیدی هم وصل نشده آیفون سیکس معمولی 64گیگ هیچ مشکلی نداره,2,,mobile,1800000,64گیگapple6معمولی,,,APPLE
695,68889,True,Shiraz,Sunday 02PM,تروتمیز مرتب سالم همچی مرتب,0,,mobile,300000,گلکسی گرند نئو,,,SAMSUNG
696,69060,True,Ahvaz,Tuesday 08AM,ایفون 6. گلد. ٦٤ گیگ. تمیز و سالم بدون خط و خش. در حد اک,0,,mobile,2380000,ایفون ٦ اس. ٦٤ گیگ,,,APPLE
697,69153,False,Tabriz,Wednesday 03PM,"گوشی در حد صفره میتونید تمام اطلاعاتشو تو سایت بخونید 
هدف از فروش خرید گوشی بلاتره
قابل معاوضه با رده های بالاتر
لطفا از طریق تلگرام در ارتباط باشید",4,,web,550000,سامسونگ گلگسی اس 4 بلک ادیشن,,,SAMSUNG
698,69464,False,Tehran,Wednesday 02PM,"گوشی موبایل BlackBerry مشکی مدل Z10 اکبند با کیفیت عالی dark black بسیارشیک ضدخش 
اکبند با تمامى وسایل جانبى فورى فروشى",4,,mobile,-1,گوشی موبایل بلک بریZ10,,,BLACKBERRY
699,69517,True,Mashhad,Monday 01PM,شاهکاره سونی اریکسون بسار تمیز سالم لوازم کامل,3,,mobile,250000,سونی اریکسون w900i,,,SONY
700,69546,True,Isfahan,Friday 08PM,"سلام فروش اچ تی سی ام ای گلد سیلور 4جی  ۳۲ گیگ
از دستم زمین خورد دکمه ولومش افتاده ولی کار میکنه دکمش و مشکلیم نداره فقط روپوشش افتاده 
بدون هیچ مشکلی مشخصاتش هست اکشم ۱۱۸۰ 
هندزفری کله قرمز و شارجر اصلی
یاعلی....",0,,mobile,650000,htc me gold,,,HTC
701,69549,True,Mashhad,Wednesday 10AM,گلگسی جی وان ایس خشک تمیز در حد آک  سفید رنگ 3g  میباشد 1ماه کار کرده,2,,mobile,300000,موبایل سامسونگ j1ace,,,SAMSUNG
702,69623,True,Shiraz,Thursday 05PM,نوت4سری cکه 4gهست32 گیگ گوشی رنگ مشکی شش ماهه خریدم بسیار تمیز بدون خط وخش معاوضه ندارم فقط نقد,0,,mobile,1250000,فروش نوت4سریc,,,SAMSUNG
703,69742,True,Tehran,Thursday 01PM,"رزگلد 64 گیگ lla لوازم تکمیل و استفاده نشده هنوز
در حد میباشد بدون کوچکترین خطو خش
اس ام اس بدید یا تو تلگرام پیام بدید ممنونم",1,,mobile,-1,6s rose gold 64,,,APPLE
